Date Time,Open,High,Low,Close,Settle,Volume
2018-01-16 00:00:00,4.100345091506695,4.100345091506695,4.100345091506695,4.100345091506695,4.100345091506695,1000000000
2018-01-17 00:00:00,4.302758428936064,4.302758428936064,4.302758428936064,4.302758428936064,4.302758428936064,1000000000
2018-01-18 00:00:00,4.4210629928932486,4.4210629928932486,4.4210629928932486,4.4210629928932486,4.4210629928932486,1000000000
2018-01-19 00:00:00,4.536128163841951,4.536128163841951,4.536128163841951,4.536128163841951,4.536128163841951,1000000000
2018-01-22 00:00:00,4.619460685807057,4.619460685807057,4.619460685807057,4.619460685807057,4.619460685807057,1000000000
2018-01-23 00:00:00,4.679761204876091,4.679761204876091,4.679761204876091,4.679761204876091,4.679761204876091,1000000000
2018-01-24 00:00:00,4.777529910711035,4.777529910711035,4.777529910711035,4.777529910711035,4.777529910711035,1000000000
2018-01-25 00:00:00,4.830502519019031,4.830502519019031,4.830502519019031,4.830502519019031,4.830502519019031,1000000000
2018-01-26 00:00:00,4.843905407570386,4.843905407570386,4.843905407570386,4.843905407570386,4.843905407570386,1000000000
2018-01-29 00:00:00,4.791746456928635,4.791746456928635,4.791746456928635,4.791746456928635,4.791746456928635,1000000000
2018-01-30 00:00:00,4.578812744848517,4.578812744848517,4.578812744848517,4.578812744848517,4.578812744848517,1000000000
2018-01-31 00:00:00,4.319854932760061,4.319854932760061,4.319854932760061,4.319854932760061,4.319854932760061,1000000000
2018-02-01 00:00:00,4.051630972062403,4.051630972062403,4.051630972062403,4.051630972062403,4.051630972062403,1000000000
2018-02-02 00:00:00,3.7635212421266706,3.7635212421266706,3.7635212421266706,3.7635212421266706,3.7635212421266706,1000000000
2018-02-05 00:00:00,3.5119439642537706,3.5119439642537706,3.5119439642537706,3.5119439642537706,3.5119439642537706,1000000000
2018-02-06 00:00:00,3.321561756820389,3.321561756820389,3.321561756820389,3.321561756820389,3.321561756820389,1000000000
2018-02-07 00:00:00,3.1007144729296385,3.1007144729296385,3.1007144729296385,3.1007144729296385,3.1007144729296385,1000000000
2018-02-08 00:00:00,2.729603732128956,2.729603732128956,2.729603732128956,2.729603732128956,2.729603732128956,1000000000
2018-02-09 00:00:00,2.271746135811637,2.271746135811637,2.271746135811637,2.271746135811637,2.271746135811637,1000000000
2018-02-12 00:00:00,1.631631745954933,1.631631745954933,1.631631745954933,1.631631745954933,1.631631745954933,1000000000
2018-02-13 00:00:00,0.9511554244491769,0.9511554244491769,0.9511554244491769,0.9511554244491769,0.9511554244491769,1000000000
2018-02-14 00:00:00,0.4146680672963649,0.4146680672963649,0.4146680672963649,0.4146680672963649,0.4146680672963649,1000000000
2018-02-15 00:00:00,-0.1443140228589559,-0.1443140228589559,-0.1443140228589559,-0.1443140228589559,-0.1443140228589559,1000000000
2018-02-16 00:00:00,-0.7707953075342062,-0.7707953075342062,-0.7707953075342062,-0.7707953075342062,-0.7707953075342062,1000000000
2018-02-19 00:00:00,-1.1773891576813305,-1.1773891576813305,-1.1773891576813305,-1.1773891576813305,-1.1773891576813305,1000000000
2018-02-20 00:00:00,-1.3157934182570963,-1.3157934182570963,-1.3157934182570963,-1.3157934182570963,-1.3157934182570963,1000000000
2018-02-21 00:00:00,-1.2837240615175767,-1.2837240615175767,-1.2837240615175767,-1.2837240615175767,-1.2837240615175767,1000000000
2018-02-22 00:00:00,-1.0632160911731476,-1.0632160911731476,-1.0632160911731476,-1.0632160911731476,-1.0632160911731476,1000000000
2018-02-23 00:00:00,-0.7317104426297247,-0.7317104426297247,-0.7317104426297247,-0.7317104426297247,-0.7317104426297247,1000000000
2018-02-26 00:00:00,-0.26420395074018876,-0.26420395074018876,-0.26420395074018876,-0.26420395074018876,-0.26420395074018876,1000000000
2018-02-27 00:00:00,0.1257066806157427,0.1257066806157427,0.1257066806157427,0.1257066806157427,0.1257066806157427,1000000000
2018-02-28 00:00:00,0.4323645353317462,0.4323645353317462,0.4323645353317462,0.4323645353317462,0.4323645353317462,1000000000
2018-03-01 00:00:00,0.4592733979225378,0.4592733979225378,0.4592733979225378,0.4592733979225378,0.4592733979225378,1000000000
2018-03-02 00:00:00,0.16144643624623822,0.16144643624623822,0.16144643624623822,0.16144643624623822,0.16144643624623822,1000000000
2018-03-05 00:00:00,-0.3996701724601631,-0.3996701724601631,-0.3996701724601631,-0.3996701724601631,-0.3996701724601631,1000000000
2018-03-06 00:00:00,-1.3156453282819776,-1.3156453282819776,-1.3156453282819776,-1.3156453282819776,-1.3156453282819776,1000000000
2018-03-07 00:00:00,-1.8841181632319313,-1.8841181632319313,-1.8841181632319313,-1.8841181632319313,-1.8841181632319313,1000000000
2018-03-08 00:00:00,-2.557597406201023,-2.557597406201023,-2.557597406201023,-2.557597406201023,-2.557597406201023,1000000000
2018-03-09 00:00:00,-3.331524898728964,-3.331524898728964,-3.331524898728964,-3.331524898728964,-3.331524898728964,1000000000
2018-03-12 00:00:00,-3.7473273692050597,-3.7473273692050597,-3.7473273692050597,-3.7473273692050597,-3.7473273692050597,1000000000
2018-03-13 00:00:00,-4.1989446060129945,-4.1989446060129945,-4.1989446060129945,-4.1989446060129945,-4.1989446060129945,1000000000
2018-03-14 00:00:00,-4.397693736418478,-4.397693736418478,-4.397693736418478,-4.397693736418478,-4.397693736418478,1000000000
2018-03-15 00:00:00,-4.262410341143005,-4.262410341143005,-4.262410341143005,-4.262410341143005,-4.262410341143005,1000000000
2018-03-16 00:00:00,-3.9350560783737887,-3.9350560783737887,-3.9350560783737887,-3.9350560783737887,-3.9350560783737887,1000000000
2018-03-19 00:00:00,-3.6269525549026578,-3.6269525549026578,-3.6269525549026578,-3.6269525549026578,-3.6269525549026578,1000000000
2018-03-20 00:00:00,-3.1888204893680845,-3.1888204893680845,-3.1888204893680845,-3.1888204893680845,-3.1888204893680845,1000000000
2018-03-21 00:00:00,-2.4871933013125833,-2.4871933013125833,-2.4871933013125833,-2.4871933013125833,-2.4871933013125833,1000000000
2018-03-22 00:00:00,-1.8591257948616335,-1.8591257948616335,-1.8591257948616335,-1.8591257948616335,-1.8591257948616335,1000000000
2018-03-23 00:00:00,-1.2703707569526244,-1.2703707569526244,-1.2703707569526244,-1.2703707569526244,-1.2703707569526244,1000000000
2018-03-26 00:00:00,-0.5510140816144923,-0.5510140816144923,-0.5510140816144923,-0.5510140816144923,-0.5510140816144923,1000000000
2018-03-27 00:00:00,0.18839865128199645,0.18839865128199645,0.18839865128199645,0.18839865128199645,0.18839865128199645,1000000000
2018-03-28 00:00:00,0.7689094889495234,0.7689094889495234,0.7689094889495234,0.7689094889495234,0.7689094889495234,1000000000
2018-03-29 00:00:00,1.4646802525327303,1.4646802525327303,1.4646802525327303,1.4646802525327303,1.4646802525327303,1000000000
2018-04-02 00:00:00,1.8594371274715655,1.8594371274715655,1.8594371274715655,1.8594371274715655,1.8594371274715655,1000000000
2018-04-03 00:00:00,2.0715750530964288,2.0715750530964288,2.0715750530964288,2.0715750530964288,2.0715750530964288,1000000000
2018-04-04 00:00:00,2.1530973802612436,2.1530973802612436,2.1530973802612436,2.1530973802612436,2.1530973802612436,1000000000
2018-04-05 00:00:00,2.3150249764925572,2.3150249764925572,2.3150249764925572,2.3150249764925572,2.3150249764925572,1000000000
2018-04-06 00:00:00,2.265748393099139,2.265748393099139,2.265748393099139,2.265748393099139,2.265748393099139,1000000000
2018-04-09 00:00:00,2.15096637711984,2.15096637711984,2.15096637711984,2.15096637711984,2.15096637711984,1000000000
2018-04-10 00:00:00,1.9301211268311786,1.9301211268311786,1.9301211268311786,1.9301211268311786,1.9301211268311786,1000000000
2018-04-11 00:00:00,1.7064803670451918,1.7064803670451918,1.7064803670451918,1.7064803670451918,1.7064803670451918,1000000000
2018-04-12 00:00:00,1.4315465907857492,1.4315465907857492,1.4315465907857492,1.4315465907857492,1.4315465907857492,1000000000
2018-04-13 00:00:00,1.2001744164360675,1.2001744164360675,1.2001744164360675,1.2001744164360675,1.2001744164360675,1000000000
2018-04-16 00:00:00,1.015650594068891,1.015650594068891,1.015650594068891,1.015650594068891,1.015650594068891,1000000000
2018-04-17 00:00:00,0.8770092078381153,0.8770092078381153,0.8770092078381153,0.8770092078381153,0.8770092078381153,1000000000
